Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/7/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Pequeños Estados,SST,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.17099934,40.36469999,40.44008349,40.20210022,39.50145838,39.24204686,39.04606569,39.30572955,39.67537094,39.52559262,39.3218383,38.99269301,39.17981729,38.81977937,38.51123191,38.04794956,37.32119222,37.03036881,37.26092766,37.13120177,37.00691213,36.89780855,36.80847341,36.42945572,36.16831807,35.73677838,35.64812668,35.72636104,35.77875673,,
Santo Tomé y Príncipe,STP,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01000023,80.73000145,80.5700016,80.33000183,80.13999939,79.92000008,79.87000084,79.42000008,78.81999779,78.17000008,76.76000214,76.34000015,75.75000191,74.59000015,73.59999847,72.26000214,70.90999794,69.21000004,67.4800005,66.44999981,65.27000141,64.22999954,63.01000023,61.57999992,60.59000111,59.39999866,58.40000105,57.38999939,56.44000006,,
Suriname,SUR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1400001,12.17000031,12.48000002,11.15000033,10.25,10.5,11.52000022,10.82000029,10.86000025,10.79999995,10.7099998,10.61999965,10.49999988,10.33000028,10.28000033,10.17999971,10.09999955,10.03000021,10.02999997,9.929999828,9.839999914,9.880000114,9.940000057,10.08999991,10.06999993,10.19000006,10.07000017,10.03999996,10.12000012,,
República Eslovaca,SVK,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449999988,2.410000026,2.420000017,2.430000022,2.440000013,2.410000026,2.449999988,2.479999959,3.050000116,2.769999892,3.199999988,3.269999892,3.9799999,5.429999784,5.159999773,5.540000096,5.340000018,6.100000039,7.839999825,7.300000101,7.680000216,8.120000035,8.080000073,8.139999792,8.390000269,8.689999692,8.589999542,8.210000381,8.179999925,,
Eslovenia,SVN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31999969,10.36999989,10.48000002,12.5999999,12.21000004,11.17000008,14.37000036,14.21999979,13.11000013,11.23000002,11.80999994,11.09000015,9.230000019,11.36999989,10.71999979,11.14000034,11.65999985,9.589999676,10.98999977,11.92999983,11.36000013,10.86000013,11.76000023,14.00000048,11.42999983,8.710000038,9.270000219,9.720000267,7.800000191,,
Suecia,SWE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28000021,5.2900002,5.320000112,5.26000011,5.179999948,5.009999871,4.869999945,4.7900002,4.470000088,4.329999924,4.379999876,4.330000103,3.929999948,4.090000063,4.139999926,4.14000009,4.280000001,4.350000173,4.60999988,4.679999813,4.350000098,4.230000019,4.519999936,4.550000176,4.53000021,4.430000097,4.2900002,4.130000055,4.170000106,,
Eswatini,SWZ,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.91999996,27.98999965,28.23000002,28.17999995,28.62999988,28.72999966,29.25999951,30.03000009,30.6899991,31.59000087,32.46000016,33.3100009,33.77000022,34.5700016,35.16000009,35.63999939,36.12000012,36.26000071,36.75000024,36.97999883,37.44000173,38.08999991,38.43000102,38.93000054,39.44000053,39.95000005,39.76999879,39.66999984,39.57000065,,
Sint Maarten (Dutch part),SXM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Árabe Siria,SYR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.32000017,56.77999926,56.01000071,56.1400013,55.79999924,56.11999941,56.26000023,56.03000021,54.06000042,52.47999954,52.22000074,46.7699995,41.25,36.27000046,32.11999989,27.78000069,29.07999992,25.90999985,20.86999989,23.10999966,15.90999985,13.02000046,11.36999989,9.820000172,9.150000095,8.670000076,8.170000076,7.749999762,7.28000021,,
Islas Turcas y Caicos,TCA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.98000336,99.01000214,99.13000107,99.11000061,99.1099968,99.14999771,99.13999939,99.13999939,99.18999863,99.27000046,99.20000076,99.18000031,99.02999878,98.42000008,98.14999771,98.1099987,98.1099968,98.11000061,98.49999619,98.12999725,98.09000015,97.94000244,98.32000351,98.21999741,98.21000099,98.56999969,98.75999832,98.77000046,98.77000046,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.89794702,66.9328922,65.83338872,64.90119131,64.02941686,63.23800406,62.49986667,62.23314639,61.83962783,61.33460102,60.67382181,60.15886958,59.44466959,58.34461566,57.16751711,56.16587327,55.32262139,54.56146525,53.77082772,52.94080835,52.14533124,51.44468179,50.7492973,50.19688245,49.41005475,48.97847591,48.58182764,48.06141988,47.19135331,,
Europa y Asia central (BIRF y la AIF),TEC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96162909,17.62551048,18.04696448,19.26050467,20.1451381,20.47710857,21.52815979,21.96734033,25.12245597,24.80515217,24.37528275,23.38386423,22.83270759,21.90152815,21.73742629,21.04427335,20.41911598,20.23168668,20.41528605,20.06611628,20.09244444,19.64034508,19.54948661,18.2063209,17.81918946,17.30897725,16.80341408,16.44984331,16.21446619,,
Togo,TGO,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.68999672,91.71999741,92.3599968,92.09000015,91.8900032,91.84000397,91.53999901,92.05999756,92.15000153,92.29000092,92.74000168,92.45999908,92.30000305,92.61000252,93.33000183,93.31999779,93.09000206,92.94000244,92.59999847,92.41000175,92.02999878,91.37999725,90.65999985,90.24999905,89.8099966,88.90999985,88.38000107,87.87999725,87.5,,
Tailandia,THA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.29000092,70.96999931,67.93999863,67.73999977,66.33999825,64.55000114,63.85000038,63.46999741,61.20999908,59.33999825,58.56999779,59.11999893,58.22000122,55.30999947,55.64999962,55.45000076,55.90000153,55.95999908,54.98999977,55.22999954,57.34000015,57.74999809,54.59999847,51.63000107,50.65999985,49.84000015,49.25,50.21000099,48.84000015,,
Tayikistán,TJK,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.54000068,40.1500001,41.57999992,42.62000179,44.69000006,46.77000141,48.76000118,50.9100008,52.88999939,53.81999969,54.31999969,53.93000031,53.03000259,51.29999924,49.68000221,49,48.11999893,46.82999992,45.90999985,45.24000168,43.76000023,42.59000015,41.39999962,39.90999985,38.64000034,37.4100008,35.40000057,34.0199995,31.98999977,,
Turkmenistán,TKM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.36999989,36.04999924,37.18000031,38.59000015,39.97999954,41.80999947,42.29999924,43.69999981,45.35000038,45.93999958,47.31000042,48.17000198,48.47000027,48.75999832,48.63000202,48.7400012,48.46000099,48.27999973,47.26999855,46.25000191,45.14999914,43.89000177,42.39999866,40.81000137,39.2200017,37.8399992,36.35000038,34.74000025,33.06999922,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.59132619,38.6668642,38.89215531,38.73223968,38.7666098,37.71785462,38.25800184,37.96267069,38.08097647,37.42736316,38.06931334,38.2060233,38.32335509,37.83736655,37.3826099,36.46738666,35.78206223,35.14865435,35.37460803,34.78356155,34.24665777,33.10286158,32.80803012,32.4212934,32.82183354,33.417521,33.83665072,34.18431322,34.34169758,,
Timor-Leste,TLS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.59000015,84.15999985,83.70000076,83.18999863,82.61000061,81.86000061,81.5,81.74000168,84.34000015,82.86000061,81.44000244,82.44000244,83.54999924,83,82.54000092,82.88999939,81.25,79.47000122,78.13999939,76.82999992,76.88000107,76.90999985,77.73000336,78.20000076,78.89999771,79.21999741,79.79999924,79.79999924,79.15000153,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4815248,48.82749839,48.56460366,48.45822644,46.84602446,46.40507767,46.2913858,44.68640893,43.90145524,46.22772945,43.35810638,42.56622842,45.26262863,47.46220142,47.04559354,46.19709279,47.4663333,44.79939353,44.77357362,43.52221386,41.93789821,40.0450157,40.5217092,39.9655579,39.21635533,34.27918811,34.93895597,33.55615475,32.38215473,,
Tonga,TON,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36999893,64.18000031,63.82999992,63.15999794,62.76000023,62.64999962,62.59999847,62.24000168,61.66000175,61.00999832,60.28000069,59.54000092,58.94000053,58.64999771,58.08999825,57.90000153,58.13999939,57.48999977,56.81999969,55.87000084,54.90999985,54.12999821,53.92000008,52.94000149,51.90000057,50.88000107,49.96000195,49.32000065,48.7300005,,
Asia meridional (BIRF y la AIF),TSA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88312303,88.14360336,88.15562422,88.22692381,88.44629277,88.28052862,87.8332461,88.11142606,87.98499197,87.45297892,87.10389228,86.69125561,86.33069963,86.35941745,86.03344689,85.99250731,85.86286186,85.81328865,85.62476637,85.49285804,83.73292289,81.68249292,80.6222957,79.48981207,78.64927688,77.68357085,76.06324525,74.73409376,73.72740872,,
África al sur del Sahara (BIRF y la AIF),TSS,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.74357004,86.77489144,86.76741063,86.74335806,86.61746523,86.32844492,86.34833968,86.44122409,86.34954424,86.24706097,86.22292748,86.47016822,86.33898657,85.89913684,85.82278759,85.55381889,85.05761788,84.39176267,84.42090494,83.9636963,83.2112339,82.74245632,82.42736256,81.9317601,81.73136506,81.45043896,80.91776033,80.37353469,80.11487447,,
Trinidad y Tobago,TTO,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.54999971,20.05000019,20.93000031,21.37999964,19.86000013,18.32999992,18.44000006,16.96000051,17.53000045,16.76999974,16.19999981,14.34999979,14.48999989,12.76999998,13.20000005,12.47999966,12.1500001,11.99000025,11.80000007,11.96000016,12.80999959,11.5800004,11.78999972,12.19999975,11.61000019,12.88000017,13.26000029,13.4400003,13.62000012,,
Túnez,TUN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59000015,29.58000088,29.42000103,29.42000103,29.22000027,29.21000004,28.68999958,28.34999943,28.03999996,27.5199995,27.1600008,26.68999958,26.46999931,26.2300005,25.86000061,27.17000008,22.35999966,19.57999992,18.48999977,23.44999981,18.06000042,17.17999983,15.50999975,14.26999998,13.14000034,12.52000022,12.06999969,11.74999952,11.47000003,,
Turquía,TUR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20000076,61.21999836,62.72999954,60.90999985,60.10999966,59.11000061,58.71000004,57.47999859,56.85000134,56.33000183,56.07999802,54.10999966,53.04000092,52.15999889,49.86999893,47.67000198,45.90000153,45.24000168,47.34000015,47.71000099,46.81999874,44.09999943,41.88999939,38.24000072,36.72999954,34.94000053,35.03999901,33.23999977,31.82999992,,
Tuvalu,TUV,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzanía,TZA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47000122,95.46999741,95.50999832,95.5399971,95.44999695,95.45999908,95.36999893,95.28000259,95.26999664,95.27000046,95.18000031,94.90999985,94.61999893,94.43000031,94.13000107,93.70000076,93.52000046,93.06999969,93.19999695,92.48999786,91.58000183,91.11000061,90.15000153,89.22000122,88.86000061,88.09999847,87.36000061,86.3900032,85.59999847,,
Uganda,UGA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.04999924,95.09999847,94.97000122,94.89999771,94.61999893,94.32999802,94.16999817,94.02000046,93.73999786,93.70999908,93.52000046,93.08000183,92.90999985,92.02000046,91.3599968,90.40999985,89.01000023,87.77999878,86.99999809,85.93999863,84.86000061,83.30999947,82.72000122,82.30000114,81.92000008,81.15999985,81.1099987,80.47000122,79.79999924,,
Ucrania,UKR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.880000174,7.290000021,7.800000191,8.660000324,9.780000448,11.15000033,12.67000008,14.20000005,15.74000046,17.09999961,17.99999991,18.60000077,18.8599993,18.65000069,18.52999985,18.33999956,17.99999961,17.67000037,18.44999984,18.83999956,19.24999917,18.74000031,18.98999977,13.27000028,13.12999967,12.6700003,12.90000033,13.02000022,11.83999966,,
Ingreso mediano alto,UMC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.02979772,54.26448592,53.59201497,53.07287732,52.52523606,51.92941268,51.70774647,51.37782826,51.41428955,50.74082333,50.22195002,49.6271396,48.91194123,48.02266416,47.19952175,46.1358407,45.051873,44.16125606,43.5864052,42.67530231,42.11051776,41.4542208,40.86916404,40.25951918,40.05923853,39.86968039,39.57608051,39.0790959,38.46841659,,
Uruguay,URY,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.87999988,20.80999994,20.78000069,20.6900003,20.61999965,20.52999902,20.39999962,20.23999929,20.74999952,20.09999943,21.94000077,21.77000046,21.65999913,22.89000058,21.61999989,23.6899991,23.97999907,23.67000055,23.84999943,22.93999982,22.41000009,21.55999959,21.28999972,21.02000034,21.41999972,21.81999958,21.62000036,21.84999919,22.82000065,,
Estados Unidos,USA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.639999866,4.339999914,4.330000103,4.699999765,4.619999826,4.569999889,4.490000188,4.249999911,4.100000054,4.150000229,4.110000029,4.000000112,4.060000062,4.050000064,3.949999921,3.969999894,3.899999976,3.729999885,3.800000027,3.780000068,3.730000116,3.800000042,3.780000046,3.659999922,3.599999994,3.540000036,3.609999962,3.540000036,3.470000096,,
Uzbekistán,UZB,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.92000008,38.5,39.93999863,41.1099987,42.87999916,44.78999901,46.48999977,47.56999969,48.36999893,49.23999977,49.86000061,50.35000038,50.86000252,50.96000099,50.76000023,50.25,49.16999817,47.98999882,46.68999958,45.57999992,44.4100008,43.42999935,42.22999954,41.03000069,39.59999943,38.12999916,37.03999996,35.69000053,34.09000111,,
San Vicente y las Granadinas,VCT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.30000043,17.46999955,17.46999979,17.4000001,17.51000023,17.51999974,17.47999954,17.47999978,17.52999973,17.57000041,17.59999967,17.59999967,17.47999954,17.43999958,17.44999981,17.28999972,17.19000006,17.27000046,17.37999988,17.53000045,17.63999963,17.68999958,17.72000003,17.77999973,17.80000019,17.85000014,17.88999987,17.90999973,18.00000012,,
Venezuela,VEN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18000019,26.42000043,27.0800004,27.83999991,30.09999907,33.0400002,32.40999931,38.7900008,39.0400002,39.97000074,39.9699986,39.45999885,39.90999866,35.98999977,34.46999955,33.6699996,32.78999972,32.87999916,33.33000004,34.19000006,33.23999989,32.49000049,32.86999941,34.03999817,35.59000039,37.56999826,39.49000192,41.299999,42.3900013,,
Islas Vírgenes Británicas,VGB,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01000005,2.00999999,2.029999971,2.00999999,2.019999981,2.019999981,2.009999961,2.019999951,2.040000051,2.020000041,2.050000012,2.079999954,2.120000035,2.100000024,2.080000043,2.040000051,1.99999997,1.98999995,2.139999956,2.150000066,2.340000004,2.659999937,2.869999975,2.959999889,3.040000051,3.080000013,3.169999897,3.220000088,3.290000021,,
Viet Nam,VNM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.36000061,89.81000137,89.21999741,88.41999817,87.45000076,86.21999931,84.97000122,82.33999825,84.6400013,84.4299984,82.25,82.6099987,81.73000145,78.63999748,76.66999817,74.77000046,72.88000107,71.1799984,69.24999809,69.79999924,69.44999886,69.19000053,69.09999847,68.23999977,63.94000053,62.4299984,61.20000076,59.43000031,57.76000023,,
Vanuatu,VUT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.25000119,84.12000299,84.07999778,83.54999685,83.44000316,83.18999887,82.73000312,82.17999911,81.95000029,80.95999932,81.37000132,82.12999701,81.55000234,80.91000175,79.93000126,78.40000081,77.42000294,76.29000139,75.55999947,74.9399991,74.32999754,74.02000237,73.52999973,73.13999987,73.03000307,72.48000145,71.7300005,71.20999622,70.65999794,,
Mundo,WLD,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8244003,53.63695304,53.48059532,53.34694198,53.164559,52.88059481,52.73258187,52.79233612,52.80158996,52.50992618,52.21602731,52.00430251,51.79295467,51.35443884,50.83216105,50.10587791,49.48562222,48.91819593,48.73908149,48.24963041,47.5411679,46.73084866,46.3135607,45.81954669,45.42480779,45.03995937,44.70909028,44.30073088,43.97866095,,
Samoa,WSM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74999905,38.77000093,38.62999964,38.82999992,38.5800004,38.21999931,38.19999886,37.96000004,37.80000019,37.22999954,36.57999992,36.16000056,35.65999961,35.22000027,34.77000022,34.44999933,33.73999953,33.36000061,33.36000013,32.87000012,32.04999948,31.78000069,30.50999928,29.20999932,27.6600008,25.89000034,24.36000061,23.86999989,22.97000074,,
Kosovo,XKX,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep. del",YEM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.24000168,67.04999924,67.03000069,66.97999954,67.09999847,66.83000183,65.83000183,64.33000183,64.34000015,65.22000122,64.94000053,64.94000053,65.57999802,66.33999825,66.81999969,66.39999962,65.81999969,66.72999763,65.82999992,66.81000137,66.6799984,66.08000183,65.57999992,64.74000168,63.26999855,63.09000206,62.27999878,60.96999931,60.65000153,,
Sudáfrica,ZAF,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.21999979,15.32999992,15.52000046,15.67999983,15.76999974,15.8499999,15.92000031,15.96999979,16.03999972,16.12999988,16.1500001,16.30000007,16.19000041,15.29999971,17.42999983,16.56999981,14.64000005,12.90999985,12.02000022,11.81999969,11.31000006,10.65999985,10.37999964,9.319999754,9.819999993,9.700000286,10.21999955,10.23999959,10.58999979,,
Zambia,ZMB,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.23999786,87.36999893,87.96000099,88.00999832,88.52999878,88.61999893,88.6799984,89.58999825,90.3900013,90.31000137,90.52000046,90.59000206,90.61999893,90.31000137,90.18999863,89.97000122,90.04000092,90.06999969,90.25,89.69000244,89.1099968,88.88999939,88.0399971,87.17000198,86.5,85.45000076,83.87999725,84.24000168,81.97000122,,
Zimbabwe,ZWE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.46000099,82.84999657,82.54999924,82.04000092,81.39999962,79.51999855,77.99999809,77.46000004,77.19000053,77.8599987,76.43000126,76.31999969,76.54000092,76.02999878,73.89000082,71.45999718,72.41000223,76.61999607,76.64999771,76.53000069,75.63000107,74.96000099,75.08999825,75.33999729,75.64000225,75.97000122,76.57999802,77.17000198,79.29999924,,
